,T0,T2,T4,T3,T1,T5,T6,T8,T7,T9,T10,T12,T14,T11,T13,T15,T17,T16,T18,T19,T20,T23,T24,T21,T22,T25,T26,T27,T28,T29,T30,T31,T32,T34,T33,T35,T39,T36,T38,T37,cost
M9,0.9072168892277679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.31243943435823
M61,0.8188303209407821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0049065032719
M16,0.9031424409896339,0.9496919488488729,0.7970400198326173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.190546052946175
M91,0.7266539415111832,,,0.7612118909387166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.14159151791436
M30,0.8584741728578124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.02255349112622
M98,0.7330248865683475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.64555798162208
M68,0.9739443224990265,0.8198734360834756,0.864181665835699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.9482076923114
M46,0.8891106321444368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.02822970098187
M6,0.9406944520445366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.83507149000223
M29,0.7543234941900083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.224714231382816
M69,0.9301551455299921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.91556567823554
M19,0.8201610853955597,,0.8516449392728417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.033106198336451
M22,0.7612116253606402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.34037630351453
M80,0.7238431406807379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.52581601797821
M3,0.9244067941696422,0.7289494104517531,0.8021295582999473,0.7868000352073091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.99884500371815
M51,0.7709656809430803,,0.9747646161224433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.54314791247964
M42,0.8659283975802579,0.8153607802845356,0.7468582703052483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.05232947840696
M92,0.9738945746254503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.43340012148713
M31,0.9439495815690787,0.8237911722641821,0.7254109122723003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.046690222095823
M43,0.872955277929266,,0.8628195086018144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.69185972174407
M62,0.7386413855788925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.16801592698514
M77,0.8701011761024149,0.8444954697715279,0.7396619892072378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.43809857219968
M45,0.8281532605833215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.915586768233524
M35,0.7226113280775713,,0.7853070575267499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.40848183937647
M75,0.7208726468317737,,0.8729776273445456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.41827051053734
M12,0.7090603636748898,,0.8230911654437258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.68413065545849
M65,0.932915378560331,,0.9693583442708771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.2103860718918
M47,0.7344099160686113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.735314407152806
M0,0.7912355838399532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.510201570649173
M23,0.8632944290767837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.28761370468675
M97,0.9244384249932254,,0.8086879595429528,,0.9557651323323132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.23523065877421
M55,0.8084709269595888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.07180366351236
M76,0.781617294484518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0482477960247
M5,0.7058752403357497,,0.8058376485484271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.26843321505486
M82,0.9753846450833026,,0.8187060840053497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.46712780602465
M44,0.733931607788317,,0.8339856952075743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.16462712571601
M2,0.8484149307156674,0.8957308168913727,0.9161449399799566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.01764372192785
M72,0.8934159025275658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.86326908361509
M88,0.7902449598273854,0.9248737853975636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.001368094286356
